Fagkode;Fylke;Skolenavn;20-21.SE.G.SK;20-21.SE.G.AE;20-21.SE.J.SK;20-21.SE.J.AE;20-21.SP.G.SK;20-21.SP.G.AE;20-21.SP.J.SK;20-21.SP.J.AE;21-22.SE.G.SK;21-22.SE.G.AE;21-22.SE.J.SK;21-22.SE.J.AE;21-22.SP.G.SK;21-22.SP.G.AE;21-22.SP.J.SK;21-22.SP.J.AE;22-23.SE.G.SK;22-23.SE.G.AE;22-23.SE.J.SK;22-23.SE.J.AE;22-23.SP.G.SK;22-23.SP.G.AE;22-23.SP.J.SK;22-23.SP.J.AE;23-24.SE.G.SK;23-24.SE.G.AE;23-24.SE.J.SK;23-24.SE.J.AE;23-24.SP.G.SK;23-24.SP.G.AE;23-24.SP.J.SK;23-24.SP.J.AE;24-25.SE.G.SK;24-25.SE.G.AE;24-25.SE.J.SK;24-25.SE.J.AE;24-25.SP.G.SK;24-25.SP.G.AE;24-25.SP.J.SK;24-25.SP.J.AE
REA3005;Vestland;Tertnes vidaregåande skule;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Vestland;Voss gymnas;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Vestland;Årdal vidaregåande skule;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Alle skoler;;;;;4,3;598;4,5;215;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Akademiet Drammen AS;;;;;4,8;8;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Akademiet Ypsilon videregående skole AS;;;;;*;*;*;*;;;;;4,1;8;3,2;6;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Asker videregående skole;;;;;5,2;13;5,1;10;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Askim videregående skole;;;;;*;*;*;*;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Bjertnes videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Bjørkelangen videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Buskerud videregående skole;;;;;*;*;;;;;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Drammen videregående skole;;;;;4,1;37;*;*;;;;;4,2;21;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Eidsvoll videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Eikeli videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Eiker videregående skole;;;;;*;*;*;*;;;;;4,2;10;3,7;7;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Frederik Ii videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Frogn videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Gol vidaregåande skule;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Greåker videregående skole;;;;;*;*;*;*;;;;;4,7;6;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Halden videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Hans Nielsen Hauge videregående skole;;;;;*;*;;;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Hoppensprett Akademiet Vgs Jessheim AS;;;;;*;*;;;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Jessheim videregående skole;;;;;*;*;*;*;;;;;4,8;9;3,8;9;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Kirkeparken videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Kongsberg videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Lillestrøm videregående skole;;;;;5,1;18;5,3;8;;;;;4,0;23;4,1;7;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Lørenskog videregående skole;;;;;4,6;12;*;*;;;;;4,5;20;4,5;10;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Mailand videregående skole;;;;;3,8;8;3,1;7;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Malakoff videregående skole;;;;;2,3;6;3,9;7;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Mysen videregående skole;;;;;*;*;;;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Nadderud videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Nannestad videregående skole;;;;;4,5;10;4,7;6;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Nes videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Nesbru videregående skole;;;;;*;*;;;;;;;*;*;4,0;6;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Nesodden videregående skole;;;;;*;*;*;*;;;;;3,8;16;3,6;9;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Norges Realfagsgymnas Sandvika AS;;;;;*;*;*;*;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Norges Toppidrettsgymnas Bærum AS;;;;;*;*;*;*;;;;;3,6;25;3,9;16;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Norges Toppidrettsgymnas Geilo AS;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Numedal videregående skole;;;;;*;*;*;*;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Ringerike videregående skole;;;;;*;*;*;*;;;;;3,7;9;4,8;6;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Roald Amundsen videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Rosenvilde videregående skole;;;;;*;*;*;*;;;;;4,3;11;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Rælingen videregående skole;;;;;2,9;7;;;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Røyken videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Sandvika videregående skole;;;;;4,4;25;4,7;18;;;;;4,1;28;3,2;9;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Skedsmo videregående skole;;;;;3,8;14;;;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Ski videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);St Hallvard videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);St. Olav videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Stabekk videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Sørumsand videregående skole;;;;;4,6;7;;;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Tyrifjord videregående skole;;;;;;;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Valler videregående skole;;;;;4,5;43;4,7;14;;;;;4,8;23;4,8;23;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Vestby videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Wang Fredrikstad AS;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Viken (2020 - 2023);Ås videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Østfold;Alle skoler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Østfold;Askim videregående skole;;;;;*;*;*;*;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Østfold;Frederik Ii videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Østfold;Greåker videregående skole;;;;;*;*;*;*;;;;;4,7;6;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Østfold;Halden videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Østfold;Hans Nielsen Hauge videregående skole;;;;;*;*;;;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Østfold;Kirkeparken videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Østfold;Malakoff videregående skole;;;;;2,3;6;3,9;7;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Østfold;Mysen videregående skole;;;;;*;*;;;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Østfold;St. Olav videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Østfold;Wang Fredrikstad AS;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Alle fylker;Alle skoler;;;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Utlandet;Alle skoler;;;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3005;Utlandet;Den norske skole - Gran Canaria;;;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Alle fylker;Alle skoler;*;*;3,3;13;4,2;3 829;4,4;3 295;;;;;*;*;4,0;7;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Alle fylker;Alle skoler;*;*;3,3;13;4,2;3 829;4,4;3 295;;;;;*;*;4,0;7;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Agder;Alle skoler;;;;;4,2;193;4,4;174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Agder;Akademiet Kristiansand AS;;;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Agder;Arendal videregående skole avd Tyholmen;;;;;4,4;25;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Agder;Dahlske videregående skole;;;;;4,3;11;3,4;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Agder;Drottningborg Vgs AS;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Agder;Eilert Sundt videregående skole Studiested Farsund;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Agder;Flekkefjord videregående skole Studiested Flekkefjord;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Agder;Kristiansand katedralskole Gimle;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Agder;Kvs-Lyngdal AS;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Agder;Lillesand videregående skole;;;;;4,3;12;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Agder;Mandal videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Agder;Risør videregående skole;;;;;3,7;6;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Agder;Setesdal vidaregåande skule;;;;;3,9;14;4,4;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Agder;Tangen videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Agder;Tvedestrand videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Agder;Vennesla videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Agder;Vågsbygd videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Alle skoler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Asker videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Bjertnes videregående skole;;;;;4,4;15;4,6;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Bjørkelangen videregående skole;;;;;4,4;15;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Dønski videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Eidsvoll videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Eikeli videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Frogn videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Hoppensprett Akademiet Vgs Jessheim AS;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Jessheim videregående skole;*;*;*;*;3,8;21;4,3;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Lillestrøm videregående skole;;;;;*;*;4,5;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Lørenskog videregående skole;;;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Mailand videregående skole;;;;;3,7;27;4,4;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Nadderud videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Nannestad videregående skole;;;;;4,1;10;4,2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Nes videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Nesbru videregående skole;;;;;3,8;8;4,7;6;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Nesodden videregående skole;;;;;3,8;25;4,3;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Norges Realfagsgymnas Sandvika AS;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Norges Toppidrettsgymnas Bærum AS;;;;;4,0;28;4,5;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Roald Amundsen videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Rosenvilde videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Rælingen videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Røyken videregående skole;;;;;3,7;7;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Sandvika videregående skole;;;;;*;*;4,4;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Skedsmo videregående skole;;;;;4,8;13;4,4;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Ski videregående skole;*;*;;;4,6;17;4,8;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Stabekk videregående skole;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Sørumsand videregående skole;;;;;4,1;14;4,9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Valler videregående skole;;;;;5,1;36;4,9;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Vestby videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Wang Romerike AS;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Akershus;Ås videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Buskerud;Alle skoler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Buskerud;Akademiet Drammen AS;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Buskerud;Akademiet Vgs Bragernes Drammen AS;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Buskerud;Akademiet Ypsilon videregående skole AS;;;;;3,6;7;4,2;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Buskerud;Buskerud videregående skole;;;;;*;*;4,7;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Buskerud;Drammen videregående skole;*;*;*;*;3,8;39;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Buskerud;Eiker videregående skole;;;;;4,0;15;3,6;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Buskerud;Gol vidaregåande skule;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Buskerud;Kongsberg videregående skole;*;*;*;*;4,0;25;3,6;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Buskerud;Norges Toppidrettsgymnas Geilo AS;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Buskerud;Numedal videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Buskerud;Ringerike videregående skole;;;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Buskerud;St Hallvard videregående skole;;;;;4,7;13;4,8;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Buskerud;Tyrifjord videregående skole;;;;;5,3;7;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Finnmark - Finnmárku - Finmarkku;Alle skoler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Finnmark - Finnmárku - Finmarkku;Alta videregående skole;;;;;4,1;11;4,5;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Finnmark - Finnmárku - Finmarkku;Hammerfest videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Finnmark - Finnmárku - Finmarkku;Kirkenes videregående skole;;;;;3,4;12;4,1;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Finnmark - Finnmárku - Finmarkku;Lakselv videregående skole;;;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Finnmark - Finnmárku - Finmarkku;Nordkapp videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Finnmark - Finnmárku - Finmarkku;Samisk videregående skole Karasjok;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Finnmark - Finnmárku - Finmarkku;Samisk videregående skole og reindriftsskole;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Finnmark - Finnmárku - Finmarkku;Tana videregående skole;;;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Finnmark - Finnmárku - Finmarkku;Vadsø videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Alle skoler;;;;;4,2;226;4,5;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Elverum videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Gausdal videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Gjøvik videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Hadeland videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Hamar katedralskole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Lena-Valle videregående skole avd Lena;;;;;;;4,3;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Lillehammer videregående skole avd Sør;;;;;3,9;29;4,0;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Nord-Gudbrandsdal vidaregåande skule;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Nord-Gudbrandsdal Videregåande skule Avd Dombås;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Nord-Gudbrandsdal Videregåande skule avd Lom (Nedlagt);;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Nord-Østerdal videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Norges Toppidrettsgymnas Kongsvinger AS;;;;;3,8;13;4,2;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Norges Toppidrettsgymnas Lillehammer AS;;;;;4,5;17;4,7;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Raufoss videregående skole avd Dokka;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Ringsaker videregående skole;;;;;4,2;10;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Sentrum videregående skole avd Skarnes;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Solør videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Stange videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Trysil videregående skole;;;;;*;*;5,0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Valdres vidaregåande skule;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Vinstra vidaregåande skule;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Wang Hamar AS;;;;;4,3;17;4,7;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Innlandet;Øvrebyen videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Møre og Romsdal;Alle skoler;;;;;4,1;170;4,5;119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Møre og Romsdal;Akademiet Vgs Møre AS;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Møre og Romsdal;Akademiet Vgs Ålesund AS;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Møre og Romsdal;Atlanten videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Møre og Romsdal;Haram vidaregåande skule;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Møre og Romsdal;Hustadvika vidaregåande skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Møre og Romsdal;Molde videregående skole;;;;;4,0;25;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Møre og Romsdal;Rauma videregående skole;;;;;4,2;6;5,3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Møre og Romsdal;Spjelkavik videregående skole;;;;;4,3;20;4,3;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Møre og Romsdal;Stranda vidaregåande skule;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Møre og Romsdal;Sunndal vidaregåande skole;;;;;4,1;12;3,8;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Møre og Romsdal;Surnadal vidaregåande skule;;;;;5,0;7;4,9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Møre og Romsdal;Sykkylven vidaregåande skule;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Møre og Romsdal;Tingvoll vidaregåande skole;;;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3022;Møre og Romsdal;Ulstein vidaregåande skule;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
